Award ID,Awarding Agency,Recipient Name,Description,Obligated Amount,Total Outlays,Place of Performance Country Code,Place of Performance State Code,Place of Performance City Code,Base Obligation Date,CFDA Number,Award URL
90RG0207,Department of Health and Human Services,"U.S. COMMITTEE FOR REFUGEES AND IMMIGRANTS, INC.",USCRI ERIE REFUGEE MICROENTERPRISE DEVELOPMENT PROGRAM,1000000.0,195481.42,USA,VA,VA03000,2021,93.576,https://www.usaspending.gov/award/ASST_NON_90RG0207_7590
90RG0206,Department of Health and Human Services,"INTERNATIONAL RESCUE COMMITTEE, INC.",REFUGEE MICROENTERPRISE DEVELOPMENT (MED) PROGRAM,1000000.0,564594.75,USA,AZ,AZ27820,2021,93.576,https://www.usaspending.gov/award/ASST_NON_90RG0206_7590
90RG0205,Department of Health and Human Services,"INTERNATIONAL RESCUE COMMITTEE, INC.",SALT LAKE CITY MICROENTERPRISE DEVELOPMENT (SLC MED) PROGRAM,1000000.0,699303.34,USA,UT,UT67000,2021,93.576,https://www.usaspending.gov/award/ASST_NON_90RG0205_7590
90RG0204,Department of Health and Human Services,HIAS INC,"OPPORTUNITIES FOR REFUGEE WOMEN TO START UP MICRO-ENTERPRISES IN CLEARWATER, FL AND CHARLOTTE, NC",1000000.0,707945.24,USA,MD,MD72450,2021,93.576,https://www.usaspending.gov/award/ASST_NON_90RG0204_7590
90RG0203,Department of Health and Human Services,ACCOMPANY CAPITAL INC,REFUGEE MICROENTERPRISE PROGRAM SERVING ALL FIVE BOROUGHS OF NYC,1000000.0,675896.0,USA,NY,NY51000,2021,93.576,https://www.usaspending.gov/award/ASST_NON_90RG0203_7590
90RG0202,Department of Health and Human Services,PACIFIC ASIAN CONSORTIUM IN EMPLOYMENT,PACIFIC ASIAN CONSORTIUM IN EMPLOYMENT ORR MICROENTERPRISE DEVELOPMENT (MED) PROGRAM,1000000.0,579017.96,USA,CA,CA44000,2021,93.576,https://www.usaspending.gov/award/ASST_NON_90RG0202_7590
90RG0201,Department of Health and Human Services,ASIAN SERVICES IN ACTION INC,"ASIAN SERVICES IN ACTION'S CULTURALLY AND LINGUISTICALLY APPROPRIATE MICROENTERPRISE DEVELOPMENT PROGRAMMING TO ASSIST REFUGEE ENTREPRENEURS AND SMALL BUSINESS OWNERS IN NORTHEAST, OH",1000000.0,433343.45,USA,OH,OH01000,2021,93.576,https://www.usaspending.gov/award/ASST_NON_90RG0201_7590
90RE0339,Department of Health and Human Services,INTERNATIONAL COUNCIL FOR REFUGEES & IMMIGRANTS INC,UKRAINIAN INTEGRATION PROGRAM,780000.0,185411.02,USA,NE,NE**055,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0339_7590
90RE0338,Department of Health and Human Services,REFUGEES & IMMIGRANTS COMMUNITY FOR EMPOWERMENT,EMPOWERMENT FOR  UKRAINIAN REFUGEES,267000.0,257000.0,USA,AZ,AZ**013,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0338_7590
90RE0337,Department of Health and Human Services,"REFUGEE & IMMIGRANT SELF-EMPOWERMENT, INC.",SYRACUSE ETHNIC COMMUNITY SELF-HELP FOR UKRAINIANS,779290.0,171597.5,USA,NY,NY*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0337_7590
90RE0336,Department of Health and Human Services,ALLIANCE FOR AFRICAN ASSISTANCE,ALLIANCE FOR AFRICAN ASSISTANCE ETHNIC SELF-HELP COMMUNITY - UKRAINE,780000.0,260000.0,USA,CA,CA**073,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0336_7590
90RE0335,Department of Health and Human Services,"COPTIC ORTHODOX CHARITIES, INC.","ETHNIC COMMUNITY SELF-HELP PROGRAM TITLED ""MRIYA"" (DREAMS IN UKRAINIAN). ASSISTING ELIGIBLE UKRAINIANS WITH MULTI FACETED PROGRAMS WITH EDUCATION AND EMERGENCY FUNDING.",750000.0,350000.0,USA,FL,FL**103,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0335_7590
90RE0334,Department of Health and Human Services,"OLGA'S LIST, INC.",OLGA'S LIST START UP FUNDING TO HELP UKRAINIAN REFUGEES IN MASSACHUSETTS.,779181.0,182966.9,USA,MA,MA*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0334_7590
90RE0333,Department of Health and Human Services,BURMESE AMERICAN COMMUNITY INSTITUTE,REFUGEE COMMUNITY INTEGRATION PROJECT,780000.0,341625.24,USA,IN,IN*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0333_7590
90RE0332,Department of Health and Human Services,KAREN SOCIETY OF BUFFALO,"?STRENGTHENING PROVISION OF CULTURALLY & LINGUISTICALLY APPROPRIATE SERVICES IN BUFFALO, NEW YORK? - “STRENGTHENING PROVISION OF CULTURALLY & LINGUISTICALLY APPROPRIATE SERVICES IN BUFFALO, NEW YORK”",520000.0,113766.54,USA,NY,NY*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0332_7590
90RE0331,Department of Health and Human Services,VERMONT AFGHAN ALLIANCE INCORPORATED,"THE VERMONT AFGHAN RESETTLEMENT AND COMMUNITY ENGAGEMENT PROJECT: SUPPORTING THE AFGHAN IN ACCESSING DIRECT ASSISTANCE, CASE MANAGEMENT,TRAINING AS WELL AS COMMUNITY AND CIVIC ENGAGEMENT.",513158.0,234842.66,USA,VT,VT*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0331_7590
90RE0330,Department of Health and Human Services,"AFGHAN AMERICAN ALLIANCE OF GEORGIA, CORPORATION","AFGHANS THRIVE, LEARN AND SUCCEED (ATLAS)",500000.0,250000.0,USA,GA,GA*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0330_7590
90RE0329,Department of Health and Human Services,BURMESE AMERICAN COMMUNITY INSTITUTE,REFUGEE COMMUNITIES INTEGRATION PROJECT IN CENTRAL INDIANA,520000.0,248123.11,USA,IN,IN*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0329_7590
90RE0328,Department of Health and Human Services,REFUGEES & IMMIGRANTS COMMUNITY FOR EMPOWERMENT,RICE WILL USE THE FEDERAL ETHNIC COMMUNITY SELF-HELP PROGRAM (ECSH) GRANT FUNDS TO PROVIDE SUPPORT SERVICES TO ELDERLY EVACUEES AND REFUGEES OVER THE COURSE OF THREE YEARS.,520000.0,200000.0,USA,AZ,AZ*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0328_7590
90RE0327,Department of Health and Human Services,SOMALI BANTU ASSOCIATION OF AMERICA,"COMMUNITY, LINGUISTIC, EMPLOYMENT, AND RESOURCE PROGRAMMING AFFECTING THE HOME (CLEAR PATH) FOR RECENTLY RESETTLED REFUGEES",518404.0,259202.0,USA,CA,CA*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0327_7590
90RE0326,Department of Health and Human Services,ARIZONA ALLNATION REFUGEE RESOURCE CENTER,BUILDING BRIDGES: STRENGTHENING REFUGEE COMMUNITIES IN THE PHOENIX METROPOLITAN STATISTICAL AREA,507011.0,183000.0,USA,AZ,AZ*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0326_7590
90RE0325,Department of Health and Human Services,NEW BRIDGES FOR HAITIAN SUCCESS INC,A CAPACITY BUILDING INITIATIVE FOR A HAITIAN SERVING ORGANIZATION IN RHODE ISLAND.,500000.0,225000.0,USA,RI,RI*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0325_7590
90RE0324,Department of Health and Human Services,MINNESOTA AFRICAN WOMENS ASSOCIATION,TWIN CITIES AFRICAN REFUGEE WOMEN'S NURSING CAREER PROGRAM,500000.0,173278.26,USA,MN,MN*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0324_7590
90RE0323,Department of Health and Human Services,"REFUGEES HELPING REFUGEES, INC",PROJECT REFUGEES RISING,520000.0,180000.0,USA,NY,NY*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0323_7590
90RE0322,Department of Health and Human Services,NORTH CAROLINA AFRICAN SERVICES,REFUGEE ACADEMIC & CULTURAL EDUCATION PROGRAM (RACE),520000.0,240387.51,USA,NC,NC*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0322_7590
90RE0321,Department of Health and Human Services,GLOBAL ALLIANCE SOLUTIONS FOUNDATION,GASF ETHNIC COMMUNITY SELF HELP PROGRAM: EMPOWERING COMMUNITIES,500000.0,160163.8,USA,MI,MI*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0321_7590
90RE0320,Department of Health and Human Services,MIDDLE EASTERN IMMIGRANT AND REFUGEE ALLIANCE,REFUGEE WOMEN'S EMPOWERMENT PROGRAM,397253.91,193000.0,USA,IL,IL*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0320_7590
90RE0319,Department of Health and Human Services,REFUGEE EMPOWERMENT PROGRAM,"EDUCATING, ENCOURAGING, AND EQUIPPING SHELBY COUNTY REFUGEES TO LEARN, GROW, AND LEAD",520000.0,260000.0,USA,TN,TN*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0319_7590
90RE0318,Department of Health and Human Services,SYRIAN COMMUNITY NETWORK INC,"JOURNEYS OF LANGUAGE, INTEGRATION, AND ACCESSIBILITY (JALIA) PROGRAM",404836.0,146954.64,USA,IL,IL*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0318_7590
90RE0317,Department of Health and Human Services,REFUGEE COMMUNITY PARTNERSHIP INC,CONNECTED COMMUNITIES: CREATING CULTURALLY AND LINGUISTICALLY RESPONSIVE SYSTEMS OF SUPPORT,509850.0,208803.15,USA,NC,NC*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0317_7590
90RE0316,Department of Health and Human Services,CHALDEAN AMERICAN LADIES OF CHARITY,TRANSITION TO SUCCESS - EVIDENCE-BASED METHOD OF SELF-HELP AND CASE MANAGEMENT TO GUIDE AND EMPOWER REFUGEES AND ASYLUM-SEEKERS ON THEIR PATH TO SELF-SUFFICIENCY.,442594.0,168551.84,USA,MI,MI*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0316_7590
90RE0315,Department of Health and Human Services,GREATER PORTLAND IMMIGRANT WELCOME CENTER,ADVANCING REFUGEE SERVICES IN MAINE,517800.0,258900.0,USA,ME,ME*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0315_7590
90RE0314,Department of Health and Human Services,CENTER FOR IMMIGRANTS AND IMMIGRATION SERVICES,"SERVICE TO AFRICAN REFUGEES, IMMIGRANTS & OTHER NON-PAROLED CLIENTS (SARIONC)",519110.0,216315.41,USA,CO,CO*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0314_7590
90RE0313,Department of Health and Human Services,RUPANI FOUNDATION,REFUGEE HOLISTIC WELL-BEING PROJECT,520000.0,141748.64,USA,TX,TX*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0313_7590
90RE0312,Department of Health and Human Services,AFGHAN CULTURAL SOCIETY OF MN,ETHNIC COMMUNITY SELF-HELP PROGRAM - 2022,600000.0,317195.86,USA,MN,MN**003,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0312_7590
90RE0311,Department of Health and Human Services,CENTER FOR IMMIGRANTS AND IMMIGRATION SERVICES,REFUGEE ORGANIZATIONS ENHANCE REFUGEE RESETTLEMENT-III (ROER-III),599904.0,372462.0,USA,CO,CO04000,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0311_7590
90RE0310,Department of Health and Human Services,REFUGEE & IMMIGRANT VOICES IN ACTION,COMMUNITY BUILDING FOR AFGHANI REFUGEES IN IOWA,600000.0,199327.11,USA,IA,IA**153,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0310_7590
90RE0309,Department of Health and Human Services,GLOCALLY CONNECTED INC.,RIVERSIDE COUNTY REFUGEE & ETHNIC COMMUNITY SELF-HELP (RCRECSH) PROGRAM,600000.0,368598.83,USA,CA,CA62000,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0309_7590
90RE0308,Department of Health and Human Services,ARIZONA ALLNATION REFUGEE RESOURCE CENTER,WELCOME HOME PROJECT SUPPORTING POST -RESETTLEMENT SERVICES FOR NEW AFGHANI COMMUNITY IN THE PHOENIX METROPLEX,594605.0,387000.0,USA,AZ,AZ**013,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0308_7590
90RE0307,Department of Health and Human Services,REFUGEES & IMMIGRANTS COMMUNITY FOR EMPOWERMENT,EMPOWERMENT FOR AFGHAN REFUGEES,600000.0,590000.0,USA,AZ,AZ27820,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0307_7590
90RE0306,Department of Health and Human Services,"JANNUS, INC.",BUILDING SUPPORT FOR NEW AFGHAN REFUGEES AND LEADERSHIP IN THE AFGHAN COMMUNITY IN IDAHO,600000.0,321011.05,USA,ID,ID08700,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0306_7590
90RE0305,Department of Health and Human Services,ALLIANCE FOR AFRICAN ASSISTANCE,ALLIANCE FOR AFRICAN ASSISTANCE ETHNIC COMMUNITY SELF-HELP PROGRAM,600000.0,400000.0,USA,CA,CA66000,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0305_7590
90RE0304,Department of Health and Human Services,WOMEN FOR AFGHAN WOMEN INC,CULTURALLY SPECIFIC SUPPORT SERVICES TO AFGHAN EVACUEES IN THE NY AND DMV AREAS,600000.0,307507.0,USA,NY,NY27639,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0304_7590
90RE0303,Department of Health and Human Services,ISUROON,SOMALI WOMEN SUPPORT  AFGHAN WOMEN,598650.0,396095.0,USA,MN,MN43000,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0303_7590
90RE0302,Department of Health and Human Services,ORGANIZATION FOR REFUGEE & IMMIGRANT SUCCESS,AFGHAN HUMANITARIAN PAROLEE ASSISTANCE IN WORCESTER MASSACHUSETTS,600000.0,378926.81,USA,NH,NH45140,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0302_7590
90RE0301,Department of Health and Human Services,NATIONALITIES SERVICE CENTER OF PHILADELPHIA,SERVICES FOR AFGHAN EVACUEES WITH A FOCUS ON YOUTH AND WOMEN,600000.0,324980.02,USA,PA,PA**101,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0301_7590
90RE0300,Department of Health and Human Services,"REFUGEE & IMMIGRANT SELF-EMPOWERMENT, INC.","AFGHAN HUMANITARIAN PAROLEE SELF-EMPOWERMENT PROGRAM IN BUFFALO, NEW YORK",322869.0,211327.54,USA,NY,NY**067,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0300_7590
90RE0299,Department of Health and Human Services,SOMALI BANTU ASSOCIATION OF AMERICA,"COMMUNITY, LANGUAGE, ECONOMIC, AND RESOURCE PROGRAMMING AFFECTING THE HOME (CLEAR PATH) FOR RECENTLY RESETTLED AFGHAN CITIZENS AND NATIONALS",599978.0,599978.0,USA,CA,CA**073,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0299_7590
90RE0298,Department of Health and Human Services,AFGHAN SUPPORT NETWORK,AFGHAN REFUGEE INTEGRATION AND SUCCESS,600000.0,280235.82,USA,OR,OR**051,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0298_7590
90RE0297,Department of Health and Human Services,"REFUGEES HELPING REFUGEES, INC",PROJECT SAFE LANDING,600000.0,365000.0,USA,NY,NY**055,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0297_7590
90RE0296,Department of Health and Human Services,SOMALI FAMILY SERVICE OF SAN DIEGO,AFGHAN REFUGEE ASSISTANCE PROGRAM (ARAP),596694.0,209323.48,USA,CA,CA**073,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0296_7590
90RE0295,Department of Health and Human Services,HANAN REFUGEES RELIEF GROUP,HANAN AFGHAN REFUGEE SUPPORT-MILWAUKEE,600000.0,485000.0,USA,WI,WI**079,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0295_7590
90RE0294,Department of Health and Human Services,GLOBAL ALLIANCE SOLUTIONS FOUNDATION,GASF ETHNIC COMMUNITY SELF HELP PROGRAM,600000.0,357146.0,USA,MI,MI*****,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0294_7590
90RE0293,Department of Health and Human Services,REFUGEE FAMILY ASSISTANCE PROGRAM INC,"AFGHAN FAMILY CARE PROGRAM WILL FOCUS ITS ACTIVITIES ON REFUGEE AFGHAN WOMEN, IDENTIFYING AND OFFERING SERVICES NEEDED BY WOMEN TO SUPPORT THEIR SOCIAL, HEALTH, ECONOMIC AND EDUCATIONAL NEEDS.",600000.0,529080.0,USA,GA,GA**089,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0293_7590
90RE0292,Department of Health and Human Services,INTERNATIONAL COUNCIL FOR REFUGEES & IMMIGRANTS INC,ICRI PROPOSES THREE INTERRELATED OBJECTIVES TO MEET THE OVERARCHING GOAL TO EMPOWER RESETTLED AFGHAN NATIONALS WITH THE KNOWLEDGE AND SKILLS TO INTEGRATE AND SET ON A PATH TO SELF-SUFFICIENCY IN USA,600000.0,239148.43,USA,NE,NE**055,2022,93.576,https://www.usaspending.gov/award/ASST_NON_90RE0292_7590
90RB0053,Department of Health and Human Services,"INTERNATIONAL RESCUE COMMITTEE, INC.",REFUGEE TECHNICAL ASSISTANCE PROGRAM (SWITCHBOARD),15000000.0,4681781.0,USA,NY,NY*****,2023,93.576,https://www.usaspending.gov/award/ASST_NON_90RB0053_7590
24ABTXRSSS,Department of Health and Human Services,"CATHOLIC CHARITIES DIOCESE OF FORT WORTH ENDOWMENT, INC.",GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,95962052.0,9328465.23,USA,TX,TX*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_24ABTXRSSS_7590
24ABIDRCMA,Department of Health and Human Services,"JANNUS, INC.",GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,6319942.0,2418368.07,USA,ID,ID*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_24ABIDRCMA_7590
24ABARRSSS,Department of Health and Human Services,CANOPY NWA,GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,1177826.0,,USA,AR,AR*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_24ABARRSSS_7590
24AAIDRSSS,Department of Health and Human Services,IDAHO DEPARTMENT OF HEALTH & WELFARE,GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,340214.0,,USA,ID,ID*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_24AAIDRSSS_7590
24A1TNRCMA,Department of Health and Human Services,CATHOLIC CHARITIES OF TENNESSEE INC,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,27550625.0,4904204.79,USA,TN,TN*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_24A1TNRCMA_7590
2451CARCMA,Department of Health and Human Services,"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,12484686.0,3690177.84,USA,CA,CA*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2451CARCMA_7590
2406VARSSS,Department of Health and Human Services,"U.S. COMMITTEE FOR REFUGEES AND IMMIGRANTS, INC.",GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,3715876.0,31308.41,USA,VA,VA*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2406VARSSS_7590
2405MIRSSS,Department of Health and Human Services,MICHIGAN DEPARTMENT OF LABOR AND ECONOMIC OPPORTUNITY,GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,16449471.0,,USA,MI,MI*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2405MIRSSS_7590
2405MIRCMA,Department of Health and Human Services,MICHIGAN DEPARTMENT OF LABOR AND ECONOMIC OPPORTUNITY,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,40670960.0,13482926.84,USA,MI,MI*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2405MIRCMA_7590
2405KSRSSS,Department of Health and Human Services,INTERNATIONAL RESCUE COMMITTEE INC,GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,5247091.0,,USA,KS,KS*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2405KSRSSS_7590
2405ARRCMA,Department of Health and Human Services,"HUMAN SERVICES, ARKANSAS DEPARTMENT OF",GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,183754.0,13409.27,USA,AR,AR*****,2024,93.566,https://www.usaspending.gov/award/ASST_NON_2405ARRCMA_7590
2404TXRCMA,Department of Health and Human Services,"CATHOLIC CHARITIES DIOCESE OF FORT WORTH ENDOWMENT, INC.",GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,278884077.0,187973966.38,USA,TX,TX*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2404TXRCMA_7590
2404NJRSSS,Department of Health and Human Services,INTERNATIONAL RESCUE COMMITTEE INC,GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,29557519.0,1273873.0,USA,NJ,NJ*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2404NJRSSS_7590
2404NJRCMA,Department of Health and Human Services,INTERNATIONAL RESCUE COMMITTEE INC,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,54997232.0,35148227.0,USA,NJ,NJ*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2404NJRCMA_7590
2403ORRCMA,Department of Health and Human Services,OREGON DEPARTMENT OF HUMAN SERVICES,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,9485368.0,6323396.62,USA,OR,OR*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2403ORRCMA_7590
2403NYRVMG,Department of Health and Human Services,"INTERNATIONAL RESCUE COMMITTEE, INC.",2024 VOLUNTARY AGENCIES MATCHING GRANT,31842250.0,17543721.0,USA,NY,NY*****,2023,93.567,https://www.usaspending.gov/award/ASST_NON_2403NYRVMG_7590
2403MORCMA,Department of Health and Human Services,INTERNATIONAL INSTITUTE OF METROPOLITAN ST. LOUIS,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,10661287.0,7330801.5,USA,MO,MO*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2403MORCMA_7590
2403MDRVMG,Department of Health and Human Services,WORLD RELIEF CORP OF NATIONAL ASS,2024 VOLUNTARY AGENCIES MATCHING GRANT,18118800.0,7456796.38,USA,MD,MD*****,2023,93.567,https://www.usaspending.gov/award/ASST_NON_2403MDRVMG_7590
2403KSRCMA,Department of Health and Human Services,INTERNATIONAL RESCUE COMMITTEE INC,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,11897312.0,7841655.0,USA,KS,KS*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2403KSRCMA_7590
2403DERCMA,Department of Health and Human Services,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,6283796.0,2955933.0,USA,DE,DE*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2403DERCMA_7590
2402VARVMG,Department of Health and Human Services,"U.S. COMMITTEE FOR REFUGEES AND IMMIGRANTS, INC.",2024 VOLUNTARY AGENCIES MATCHING GRANT,41909100.0,17445729.51,USA,VA,VA*****,2023,93.567,https://www.usaspending.gov/award/ASST_NON_2402VARVMG_7590
2402VARCMA,Department of Health and Human Services,"U.S. COMMITTEE FOR REFUGEES AND IMMIGRANTS, INC.",GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,125591485.0,90882523.11,USA,VA,VA*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2402VARCMA_7590
2402TXRSSS,Department of Health and Human Services,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,6000000.0,31639.7,USA,DC,DC*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2402TXRSSS_7590
2402TXRCMA,Department of Health and Human Services,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,3364470.0,1071752.4,USA,DC,DC*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2402TXRCMA_7590
2402SDRCMA,Department of Health and Human Services,LUTHERAN SOCIAL SERVICES OF SOUTH DAKOTA,GY2024 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,1833460.0,1092062.85,USA,SD,SD*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2402SDRCMA_7590
2402ORRSSS,Department of Health and Human Services,OREGON DEPARTMENT OF HUMAN SERVICES,GY2024 REFUGEE SUPPORT SERVICES AND SET ASIDES,6051128.0,,USA,OR,OR*****,2023,93.566,https://www.usaspending.gov/award/ASST_NON_2402ORRSSS_7590
2402NYRVMG,Department of Health and Human Services,DOMESTIC AND FOREIGN MISSIONARY SOCIETY OF THE PROTESTANT EPISCOPAL CHURCH IN THE USA,2024 VOLUNTARY AGENCIES MATCHING GRANT,12847450.0,4649147.57,USA,NY,NY*****,2023,93.567,https://www.usaspending.gov/award/ASST_NON_2402NYRVMG_7590
